,Attack,Defense,Overall,Standardised,Quantile
COL,8.071428571428571,-19.94642857142857,28.017857142857142,1.3157353284994981,0.9058685539019062
PA,11.160714285714285,-5.8125,16.973214285714285,0.7882472062003961,0.7847239391588079
MEL,2.669642857142857,-13.660714285714286,16.330357142857142,0.7575445830754687,0.775638166780432
BL,8.964285714285714,-7.357142857142858,16.32142857142857,0.757118157754289,0.7755104617294221
ADE,13.214285714285714,-1.7678571428571432,14.98214285714286,0.6931543595773568,0.7558936566114448
GEE,7.357142857142857,-2.9732142857142865,10.330357142857142,0.47098676724281174,0.6811749076812041
SYD,3.660714285714286,-4.758928571428573,8.419642857142858,0.3797317485103884,0.6479277247696872
ESS,3.0535714285714293,-2.1339285714285725,5.187500000000002,0.22536578224339174,0.5891526356183434
WB,-2.473214285714285,-7.491071428571429,5.017857142857144,0.2172637011409803,0.5859985781376592
CAR,-6.8125,-11.794642857142858,4.982142857142857,0.215557999856262,0.5853338513311432
GC,-1.1071428571428572,-5.294642857142858,4.1875,0.17760614627128216,0.5704838513676541
RIC,-4.446428571428572,-7.080357142857142,2.6339285714285707,0.10340814038604063,0.5411804741547177
STK,-9.866071428571429,-11.705357142857142,1.8392857142857149,0.06545628680106083,0.5260946451318965
GWS,-2.982142857142857,-0.23214285714285676,-2.75,-0.15372632828522734,0.4389127622813247
FRE,-6.428571428571429,0.8660714285714297,-7.294642857142858,-0.37077681676561774,0.3554018850343454
HAW,-15.839285714285714,7.875,-23.714285714285715,-1.1549729824148083,0.12405074525067122
NM,-13.482142857142858,19.0,-32.48214285714286,-1.5737226478131254,0.05777579179642295
WC,-25.294642857142858,35.25,-60.54464285714286,-2.913977432280448,0.0017842785148171043
