,Attack,Defense,Overall,Standardised,Quantile
COL,8.659722222222223,-18.5,27.15972222222222,1.2788189634557505,0.8995195927939637
BL,9.833333333333334,-6.6388888888888875,16.47222222222222,0.7701996625749131,0.7794092679775179
PA,12.32638888888889,-4.104166666666667,16.430555555555557,0.7682167413239158,0.7788207854793044
MEL,3.6875,-12.67361111111111,16.361111111111107,0.7649118725722532,0.7778379881725866
ADE,12.979166666666668,0.3750000000000018,12.604166666666668,0.5861184731073197,0.7211020484629682
GEE,8.395833333333334,-2.152777777777777,10.54861111111111,0.4882943580581137,0.6873293214040178
SYD,4.798611111111111,-4.402777777777775,9.201388888888886,0.42417990427586383,0.6642826923409106
WB,-1.0972222222222223,-8.201388888888886,7.104166666666664,0.32437286797566056,0.6271721207869975
ESS,4.166666666666667,-2.069444444444442,6.236111111111109,0.28306200857988106,0.6114353480918179
CAR,-5.618055555555555,-10.569444444444443,4.951388888888888,0.2219219366741275,0.5878126733515592
GC,-0.06944444444444375,-4.166666666666665,4.097222222222221,0.18127205102868044,0.5719229786830644
STK,-8.45138888888889,-11.118055555555554,2.666666666666666,0.11319175474443581,0.5450607337912725
RIC,-3.4444444444444438,-5.666666666666666,2.2222222222222223,0.09204059473379675,0.5366671067368718
GWS,-2.2361111111111107,1.4791666666666679,-3.7152777777777786,-0.19052568353333513,0.42444860961296094
FRE,-5.916666666666666,2.854166666666667,-8.770833333333334,-0.43112012865435495,0.3331905127537538
HAW,-15.23611111111111,9.659722222222223,-24.895833333333336,-1.198510652790355,0.11535913916869345
NM,-12.625,20.27777777777778,-32.90277777777778,-1.5795620198570253,0.05710360142134527
WC,-24.4375,36.14583333333333,-60.58333333333333,-2.896882704269642,0.001884453201035829
