,Attack,Defense,Overall,Standardised,Quantile
COL,9.780864197530867,-16.194444444444446,25.975308641975307,1.2471900914278211,0.8938360973973696
BL,14.067901234567902,-8.141975308641975,22.209876543209877,1.0663949498472673,0.8568774281817089
MEL,6.8086419753086425,-10.75925925925926,17.567901234567906,0.8435130703905847,0.8005292205258434
GEE,9.703703703703704,-5.978395061728396,15.682098765432098,0.752967306861307,0.7742652199118508
PA,11.99382716049383,-0.7746913580246912,12.768518518518519,0.6130733612448784,0.7300860833806864
ADE,12.024691358024691,0.3055555555555556,11.719135802469134,0.5626878299847239,0.7131762636101244
SYD,6.021604938271604,-2.6635802469135803,8.685185185185185,0.41701436754727766,0.661666050648519
WB,-0.4228395061728389,-8.546296296296298,8.123456790123457,0.39004328904919505,0.651747731560779
CAR,-1.0061728395061722,-8.722222222222221,7.716049382716051,0.37048184750113516,0.6444882502693081
GWS,-0.5401234567901222,-1.1203703703703707,0.5802469135802484,0.02786023493208541,0.5111131879751855
STK,-10.104938271604937,-10.120370370370372,0.015432098765433326,0.0007409636950023101,0.50029560171913
ESS,0.9074074074074079,1.2592592592592586,-0.3518518518518508,-0.016893972246051728,0.4932606007664777
RIC,-2.916666666666666,-1.7932098765432103,-1.1234567901234556,-0.05394215699616523,0.4784906245571175
GC,-4.496913580246913,1.453703703703704,-5.950617283950617,-0.2857156007928754,0.3875479774403988
FRE,-4.54320987654321,5.20679012345679,-9.75,-0.4681408625024343,0.31984192963850816
HAW,-12.265432098765432,9.672839506172838,-21.938271604938272,-1.0533539888152272,0.1460893917464245
NM,-13.509259259259258,19.98148148148148,-33.49074074074074,-1.6080394108939267,0.05391327377400324
WC,-21.503086419753085,36.93518518518519,-58.43827160493827,-2.805881320234597,0.0025089585073497255
