,Attack,Defense,Overall,Standardised,Quantile
COL,9.677489177489177,-9.939393939393938,19.61688311688312,1.0343620935691535,0.8495165407746796
BL,12.757575757575761,-6.303030303030304,19.060606060606062,1.0050306295895362,0.8425589493631304
MEL,6.448051948051949,-9.720779220779223,16.16883116883117,0.8525526689795405,0.8030462902224189
ADE,11.07575757575758,-2.5259740259740258,13.601731601731604,0.7171942398751584,0.7633728735189831
GEE,7.861471861471861,-4.7727272727272725,12.634199134199134,0.6661780359884308,0.7473513449371342
PA,10.829004329004333,-0.7445887445887446,11.573593073593075,0.6102542330700942,0.7291532954120268
CAR,-0.3116883116883093,-10.452380952380953,10.140692640692642,0.534700034025321,0.7035713510170815
SYD,6.811688311688314,-2.041125541125541,8.852813852813854,0.46679255905305506,0.6796758499852348
GWS,3.4047619047619064,-1.7748917748917743,5.179653679653681,0.2731135926195503,0.6076170508003793
WB,-2.1428571428571415,-6.826839826839827,4.683982683982683,0.24697777452098063,0.5975372876462436
STK,-7.021645021645022,-10.950216450216448,3.9285714285714293,0.20714633121792053,0.582052210184327
GC,-2.9047619047619033,0.19047619047619044,-3.0952380952380936,-0.16320620035351302,0.43517804224436707
FRE,-5.045454545454543,-0.22294372294372328,-4.822510822510821,-0.2542821079633756,0.39963881069980073
RIC,-2.1666666666666647,2.7878787878787876,-4.954545454545452,-0.26124405077565827,0.39695215481699697
ESS,-3.694805194805193,5.891774891774892,-9.586580086580085,-0.5054827002557408,0.3066099230747501
HAW,-8.738095238095235,7.854978354978354,-16.59307359307359,-0.8749221901468751,0.19080812213258747
NM,-14.562770562770561,18.03030303030303,-32.5930735930736,-1.7185727027434972,0.042846102844884944
WC,-21.701298701298704,32.0952380952381,-53.79653679653681,-2.836592240270081,0.0022798902521477473
