,Attack,Defense,Overall,Standardised,Quantile
COL,8.0425,-12.69,20.732499999999995,1.0758443091342358,0.8590015539686295
BL,10.627500000000001,-7.0200000000000005,17.6475,0.9157584683683315,0.8201032044717183
MEL,8.272499999999999,-8.59,16.8625,0.8750234975413509,0.809219439705346
GEE,8.069999999999999,-6.244999999999999,14.314999999999998,0.7428294361633467,0.7712075242564043
ADE,12.125,-1.8875,14.012500000000003,0.7271322021822494,0.7664275131926763
CAR,0.25999999999999945,-9.955000000000002,10.215,0.5300735375765693,0.701969527212413
PA,10.1125,0.1,10.0125,0.5195654718536857,0.6983167655428044
WB,0.754999999999999,-8.334999999999999,9.09,0.4716953946716607,0.6814278876076358
SYD,6.5924999999999985,-1.5275000000000005,8.12,0.42136046256698406,0.6632540572483899
GWS,-0.132500000000001,-1.6225,1.489999999999999,0.07731860704738998,0.5308149555336025
STK,-8.477500000000001,-8.934999999999999,0.4574999999999996,0.02374044478132954,0.5094701775913436
ESS,-0.632500000000001,2.3324999999999996,-2.9650000000000007,-0.15385883885604767,0.4388605197045883
GC,-4.292500000000001,-1.1475000000000002,-3.145000000000001,-0.16319934172083303,0.4351807422449762
RIC,-1.470000000000001,2.165,-3.6350000000000007,-0.18862626618608205,0.4251928724555818
FRE,-4.667500000000002,2.0149999999999997,-6.682500000000003,-0.34676616885515654,0.3643834976114595
HAW,-8.247499999999999,9.97,-18.217499999999998,-0.9453367274401513,0.17224349678476047
NM,-14.842499999999998,18.752500000000005,-33.59500000000001,-1.7433010763470238,0.04064051872852206
WC,-22.095,32.62,-54.714999999999996,-2.8392534124818383,0.0022609614904213647
