,Attack,Defense,Overall,Standardised,Quantile
COL,7.675000000000001,-20.0375,27.712500000000002,1.2862034161117066,0.9008139604165304
BL,9.487500000000002,-8.0625,17.55,0.803840053015458,0.7892553226405727
PA,11.175,-5.925000000000001,17.1,0.7824807897049231,0.7830339646236961
MEL,3.4375000000000004,-13.15,16.587500000000002,0.7581549620457028,0.77582089014649
ADE,13.0,-1.1250000000000018,14.125000000000004,0.6412723267074975,0.7393271172524702
GEE,8.4375,-4.0625,12.500000000000004,0.5641416536416766,0.7136711339014232
SYD,2.8125000000000004,-3.8250000000000015,6.637500000000003,0.2858779177349846,0.612514186334233
CAR,-6.1,-12.4375,6.3375,0.2716384088612945,0.6070499682510132
GC,-0.5749999999999988,-5.700000000000001,5.125000000000003,0.21408706049679752,0.5847604169471284
ESS,1.7750000000000008,-1.8875000000000015,3.6625000000000023,0.14466945473755877,0.557514071505659
WB,-3.5374999999999988,-7.050000000000001,3.512500000000002,0.13754970030071376,0.554701844562556
RIC,-3.6999999999999997,-6.999999999999999,3.2999999999999994,0.12746338151518322,0.550713172973001
STK,-9.737499999999999,-12.037500000000001,2.3000000000000016,0.07999835193621667,0.5318807166322009
GWS,-1.1124999999999994,-2.0125000000000006,0.9000000000000017,0.013547310525663367,0.5054044296417535
FRE,-6.737499999999999,2.0749999999999993,-8.812499999999998,-0.4474567892600502,0.3272726402103223
HAW,-14.924999999999999,8.675,-23.599999999999998,-1.1493459141590197,0.12520668629834147
NM,-13.775000000000002,19.762500000000003,-33.537499999999994,-1.6210296456000004,0.052505640463504366
WC,-25.325,35.0125,-60.337500000000006,-2.8930924383163075,0.0019073450483334268
