,Attack,Defense,Overall,Standardised,Quantile
COL,9.079545454545455,-16.27272727272727,25.352272727272727,1.164134502707989,0.8778152459123857
BL,15.335227272727273,-7.187499999999998,22.52272727272727,1.0313698502617497,0.848816293103205
MEL,4.914772727272728,-12.170454545454543,17.085227272727273,0.7762377771873501,0.7811956977265698
PA,13.63068181818182,-3.278409090909089,16.909090909090907,0.7679733108704153,0.7787484794317435
ADE,14.085227272727273,0.8238636363636376,13.261363636363635,0.5968188794035766,0.7246858441261601
GEE,10.113636363636363,-1.3181818181818166,11.431818181818182,0.5109750679825142,0.6953157425319237
SYD,5.204545454545455,-3.124999999999999,8.329545454545453,0.3654138225294084,0.6425987376420977
WB,-0.7272727272727266,-6.937499999999998,6.210227272727272,0.26597363103855043,0.6048702414188961
ESS,4.772727272727273,-0.7840909090909074,5.556818181818181,0.23531512695959958,0.5930179224423571
CAR,-4.545454545454545,-9.86931818181818,5.323863636363636,0.2243847037662345,0.5887710140553675
GC,1.113636363636365,-3.073863636363635,4.1875,0.17106556623762437,0.567913894553808
STK,-6.9431818181818175,-10.21590909090909,3.2727272727272716,0.1281436605270931,0.5509823576305759
RIC,-2.7215909090909083,-3.8011363636363615,1.0795454545454533,0.025237725096875465,0.5100673268724412
GWS,-0.6306818181818166,1.7897727272727284,-2.420454545454545,-0.13898521849124382,0.4447309148054192
FRE,-4.988636363636362,3.9602272727272743,-8.948863636363637,-0.44530366359310936,0.3280501603313115
HAW,-14.61931818181818,11.38068181818182,-26.0,-1.245357322209905,0.10650021678981436
NM,-11.55681818181818,21.50568181818182,-33.0625,-1.5767357619502174,0.057428169017526204
WC,-23.346590909090907,36.99431818181818,-60.34090909090909,-2.856661658324505,0.0021406096492585123
