,Attack,Defense,Overall,Standardised,Quantile
COL,8.715751811594204,-12.259323671497585,20.97507548309179,1.1324452609939328,0.871276357304294
BL,13.32285326086957,-6.802385265700486,20.125238526570055,1.0872653280331421,0.8615402165445303
MEL,4.4992057971014505,-11.505872463768117,16.005078260869567,0.8682250013404292,0.8073644149729995
ADE,10.898553875236296,-1.6681411468178966,12.566695022054194,0.6854300275151035,0.7534636993908728
GEE,7.6154379332073106,-3.058818525519851,10.674256458727161,0.5848222029584131,0.720666363262261
CAR,-0.7474782608695643,-9.839214492753625,9.091736231884061,0.500690585464984,0.6917055504811943
PA,9.072721739130435,0.24263188405796968,8.830089855072465,0.48678066348163784,0.6867931125905246
SYD,5.3655253623188415,-2.773849637681161,8.139375000000003,0.450060148319624,0.6736664645095684
GWS,5.422991304347828,-2.111544927536234,7.534536231884062,0.41790506870598915,0.6619917367708763
WB,-0.7827630749842462,-6.809366729678639,6.0266036546943935,0.3377387588932678,0.6322199680662061
STK,-7.468982487922705,-10.38652777777778,2.9175452898550738,0.17245170304488694,0.5684587860886567
FRE,-4.871033396345305,-0.7323755513547586,-4.138657844990545,-0.20267764634801969,0.4196934980895232
RIC,-2.950207939508505,3.1333490863264,-6.083557025834905,-0.3060744378522235,0.3797739850872004
GC,-2.9112728418399483,3.178185255198487,-6.089458097038435,-0.30638815685364645,0.3796545622624612
ESS,-5.044577819785759,5.834773156899809,-10.879350976685568,-0.5610335185681455,0.2873873437386089
HAW,-9.367804032766225,8.001383112791428,-17.369187145557653,-0.9060530670662775,0.1824538824914128
NM,-12.073966603654691,18.6385097668557,-30.71247637051039,-1.6154231503904752,0.053109545108296
WC,-21.14843415248897,32.338156899810976,-53.48659105229993,-2.826164771672622,0.0023554512272935643
