,Attack,Defense,Overall,Standardised,Quantile
COL,9.120833333333334,-17.258333333333333,26.379166666666666,1.244599707696795,0.8933605360580733
BL,14.841666666666669,-7.845833333333334,22.6875,1.0704225885972276,0.8577854319043869
MEL,4.345833333333334,-12.595833333333335,16.94166666666667,0.7993275014208133,0.7879497318585553
PA,12.566666666666666,-3.3125,15.879166666666668,0.7491975179327888,0.773130917523273
ADE,13.337500000000002,0.5916666666666659,12.745833333333334,0.601363213685752,0.7262009527245117
GEE,10.095833333333333,-2.3708333333333336,12.466666666666667,0.5881918062594867,0.7217982217326819
SYD,4.745833333333334,-2.208333333333335,6.954166666666668,0.32810565663338354,0.628584111417768
WB,-0.5833333333333339,-6.9958333333333345,6.4125000000000005,0.3025491944630181,0.6188832811775997
ESS,4.458333333333333,-1.0166666666666675,5.4750000000000005,0.25831685609123184,0.6019188108320842
CAR,-5.0,-9.658333333333335,4.658333333333334,0.21978557466514248,0.5869809226479905
STK,-7.158333333333333,-10.9875,3.8291666666666675,0.18066452872742927,0.5716845487285642
RIC,-1.9041666666666668,-3.9250000000000007,2.020833333333334,0.0953452627125171,0.5379797040305719
GWS,-1.4375,2.0583333333333327,-3.4958333333333327,-0.16493747508412743,0.4344965977401747
GC,-4.291666666666667,1.708333333333333,-6.0,-0.28308696557943214,0.38855508652933135
FRE,-5.55,3.6208333333333327,-9.170833333333334,-0.4326905633613404,0.33261979315834544
HAW,-13.991666666666667,11.174999999999999,-25.166666666666664,-1.1873925500692846,0.11753640860619441
NM,-11.35,21.641666666666666,-32.99166666666667,-1.5565851343457942,0.05978450774459336
WC,-22.762500000000003,36.8625,-59.625,-2.8131767204456066,0.0024527341866390656
