,Attack,Defense,Overall,Standardised,Quantile
STK,5.444444444444443,-23.333333333333332,28.77777777777777,1.6242230597437144,0.947835894449613
COL,17.777777777777775,-9.111111111111114,26.88888888888889,1.5176138241620811,0.9354441100979424
MEL,25.11111111111111,2.555555555555555,22.555555555555554,1.2730396954748033,0.8984980218929166
RIC,-8.333333333333334,-26.333333333333332,18.0,1.015923303777922,0.8451670446800252
SYD,13.22222222222222,-3.4444444444444406,16.666666666666657,0.9406697257202976,0.8265629310154909
FRE,2.111111111111112,-11.111111111111114,13.222222222222227,0.7462646490714367,0.7722462191385497
ESS,19.555555555555554,7.111111111111112,12.444444444444443,0.7023667285378226,0.758774755549781
CAR,-9.222222222222223,-10.333333333333337,1.1111111111111143,0.06271131504802009,0.5250018064875057
GWS,-3.0,4.222222222222224,-7.222222222222224,-0.4076235478121293,0.34177503681217297
GC,-12.777777777777777,-4.555555555555557,-8.22222222222222,-0.46406373135534695,0.3213010428180657
GEE,2.7777777777777763,11.666666666666666,-8.888888888888891,-0.5016905203841592,0.30794261686526725
WC,4.666666666666667,13.777777777777777,-9.111111111111109,-0.5142327833937629,0.3035446248973335
ADE,7.11111111111111,17.555555555555554,-10.444444444444443,-0.5894863614513868,0.2777675292588434
PA,4.11111111111111,16.444444444444443,-12.333333333333334,-0.6960955970330207,0.24318448186114727
WB,-18.333333333333336,-2.2222222222222237,-16.11111111111111,-0.9093140681962882,0.18159218335366817
NM,-13.666666666666666,4.333333333333336,-18.000000000000004,-1.0159233037779223,0.1548329553199747
BL,-19.111111111111114,5.000000000000003,-24.111111111111114,-1.3608355365420315,0.08678283445266843
HAW,-17.444444444444443,7.777777777777776,-25.222222222222218,-1.423546851590051,0.07728884522470822
