,Attack,Defense,Overall,Standardised,Quantile
SF,7.551111111111112,-3.8933333333333335,11.444444444444445,2.054036167420004,0.9800139043361537
BAL,4.906666666666666,-5.826666666666667,10.733333333333333,1.9264067356579841,0.9729731964735002
DAL,6.844444444444444,-1.995555555555556,8.84,1.586593373591607,0.9436976154042984
BUF,4.408888888888888,-3.4311111111111114,7.840000000000002,1.4071144851762671,0.9203032782377487
MIA,8.631111111111109,1.3822222222222218,7.248888888888888,1.3010225200240877,0.903374626789272
KC,0.3199999999999998,-4.3244444444444445,4.644444444444444,0.8335797261956909,0.7977410729789269
JAX,2.8888888888888884,-0.968888888888889,3.8577777777777773,0.6923896673089566,0.7556536735335255
DET,5.844444444444445,2.0311111111111106,3.8133333333333335,0.6844128278238305,0.7531427409994769
CLE,1.5333333333333337,-1.2044444444444442,2.7377777777777776,0.4913733122837757,0.6884187818562529
PHI,3.9066666666666663,1.5022222222222217,2.404444444444444,0.4315470161453289,0.6669646628846848
TB,0.2,-2.1422222222222227,2.342222222222222,0.4203794408661522,0.6628958576902306
LAR,0.9822222222222226,-0.9200000000000003,1.9022222222222227,0.3414087299634027,0.6336020480313878
MIN,-0.8533333333333334,-2.3022222222222224,1.4488888888888891,0.2600449672151151,0.6025854562074006
NO,0.20888888888888885,-0.36888888888888866,0.5777777777777776,0.10369891330664097,0.5412958554687864
GB,0.462222222222222,0.44444444444444414,0.017777777777777715,0.0031907357940504904,0.5012729172539517
CIN,0.20444444444444443,0.5911111111111114,-0.38666666666666694,-0.06939850352059823,0.47233621003345283
LV,-2.48,-1.6400000000000001,-0.8400000000000003,-0.15076226626888578,0.44008162656140837
LAC,1.2355555555555553,2.2666666666666666,-1.031111111111112,-0.18506267605492865,0.42658993804372847
IND,2.04,3.688888888888889,-1.6488888888888888,-0.29594074489818306,0.3836376670246259
SEA,-1.4488888888888893,0.36444444444444435,-1.8133333333333335,-0.32545505099315014,0.3724183482651695
PIT,-4.368888888888889,-2.351111111111111,-2.0177777777777783,-0.3621485126247309,0.358620526345471
TEN,-3.657777777777777,-1.3911111111111114,-2.266666666666666,-0.4068188137414376,0.3420705338389494
ATL,-3.6888888888888896,-1.1644444444444446,-2.524444444444444,-0.4530844827551697,0.32524395425876496
CHI,-1.5288888888888892,1.364444444444444,-2.8933333333333335,-0.5192922504817176,0.30177847832639176
DEN,0.2977777777777772,3.355555555555555,-3.0577777777777784,-0.5488065565766846,0.29156910513466117
HOU,-1.262222222222222,3.0222222222222217,-4.284444444444444,-0.7689673263661683,0.22095635367669964
NYJ,-6.960000000000002,-1.9200000000000004,-5.04,-0.9045735976133144,0.1828456639419781
NE,-7.764444444444445,-1.0666666666666675,-6.697777777777778,-1.2021097104085228,0.11466051232536789
ARI,-3.0888888888888886,4.1866666666666665,-7.275555555555556,-1.3058086237151638,0.0958088233384653
CAR,-5.604444444444444,2.5911111111111107,-8.195555555555556,-1.4709292010572768,0.07065513230229065
NYG,-7.884444444444445,1.4844444444444436,-9.368888888888888,-1.6815177634646088,0.04633119453026993
WAS,-1.8755555555555559,8.635555555555555,-10.511111111111111,-1.8865225382323532,0.029612287086118454
