,Attack,Defense,Overall,Standardised,Quantile
BUF,8.08,-8.440000000000001,16.52,2.1228381031272363,0.9831162896541893
SF,9.8,-5.960000000000001,15.760000000000002,2.024975487890663,0.9785650593600427
JAX,5.84,-6.880000000000001,12.72,1.6335250269443686,0.948820689241433
KC,2.920000000000001,-7.119999999999999,10.040000000000001,1.2884305416364512,0.9012019335645861
DET,6.730000000000001,-1.3800000000000012,8.110000000000003,1.0399110055751528,0.8508093755739925
DAL,2.96,-2.5599999999999996,5.519999999999999,0.7064055141768293,0.7600320036471737
BAL,0.6799999999999997,-4.36,5.04,0.6445975466589935,0.7404059874205343
LAR,0.8499999999999993,-3.7,4.549999999999999,0.5815019131512025,0.7195488853956641
TB,-1.7999999999999994,-6.1000000000000005,4.300000000000002,0.5493102634023299,0.7086037274304802
MIA,9.32,5.62,3.7,0.47205030400503484,0.6815545584370937
IND,4.4,0.8799999999999997,3.5200000000000005,0.4488723161858464,0.6732381162045848
CLE,-0.4500000000000006,-2.950000000000001,2.5,0.31753038521044497,0.624579406311875
PHI,3.3600000000000003,1.4,1.9600000000000002,0.2479964217528795,0.5979314123148927
LAC,4.3,3.0999999999999988,1.200000000000001,0.15013380651630603,0.5596704757453997
NO,-2.56,-3.3600000000000008,0.8000000000000007,0.09862716691810937,0.5392828504511514
GB,0.9600000000000005,0.5199999999999996,0.44000000000000095,0.05227119127973243,0.5208436960231143
TEN,-2.4400000000000004,-2.66,0.21999999999999992,0.02394253950072416,0.5095507788086224
MIN,0.4,0.5399999999999991,-0.13999999999999915,-0.022413436137652683,0.4910590812783598
NYJ,-4.6800000000000015,-2.8800000000000003,-1.8000000000000007,-0.23616599047016887,0.4066519344033134
ATL,-5.3999999999999995,-3.2800000000000002,-2.1199999999999988,-0.27737130214872596,0.39074750751275555
PIT,-2.16,0.2,-2.3600000000000003,-0.3082752859076441,0.37893643494688894
SEA,0.34999999999999964,2.9,-2.5500000000000003,-0.33274093971678753,0.36966492165774417
HOU,0.2400000000000002,3.4799999999999995,-3.2399999999999993,-0.4215898930236765,0.33666219236684736
CIN,-2.7600000000000002,2.5599999999999996,-5.319999999999999,-0.689424418934299,0.2452781105156822
ARI,-1.4000000000000004,5.0,-6.3999999999999995,-0.8284923458494299,0.2036958639536931
LV,-8.24,-1.5800000000000005,-6.659999999999999,-0.8619716615882577,0.19435155615657768
CAR,-2.629999999999999,5.779999999999999,-8.41,-1.0873132098303682,0.13844920628546065
CHI,-1.36,8.36,-9.719999999999999,-1.2559974545144619,0.10455844649172324
WAS,-4.28,5.76,-10.040000000000001,-1.2972027661930194,0.09728071460502818
NE,-9.0,1.239999999999999,-10.239999999999998,-1.3229560859921174,0.09292499099660145
NYG,-9.030000000000001,1.8999999999999992,-10.93,-1.4118050392990067,0.0790036871352014
DEN,-2.5199999999999996,13.36,-15.88,-2.04919970432669,0.02022129549164412
