,Attack,Defense,Overall,Standardised,Quantile
SF,7.331360946745562,-5.757396449704142,13.088757396449704,2.261376323635711,0.9881320181940713
DAL,9.071005917159765,-1.6272189349112431,10.698224852071007,1.8483582247438362,0.9677247310709663
BAL,4.662721893491124,-4.390532544378699,9.053254437869823,1.564152701248932,0.9411091440360921
BUF,4.502958579881656,-2.230769230769231,6.733727810650887,1.163402466680578,0.8776668753918604
JAX,4.6982248520710055,-1.461538461538461,6.159763313609466,1.0642372300654495,0.8563893773353816
KC,0.8875739644970407,-5.076923076923078,5.964497041420118,1.0305006031757669,0.848612465375208
MIA,9.431952662721894,3.994082840236686,5.437869822485207,0.9395139427763193,0.8262665314584985
PHI,4.686390532544379,0.9467455621301771,3.739644970414201,0.6461075210387746,0.7408951375362756
CLE,1.3491124260355027,-1.1893491124260354,2.5384615384615383,0.438576149565877,0.669515659052125
LAR,0.8757396449704147,-0.928994082840237,1.8047337278106517,0.31180821822282645,0.6224068610096863
MIN,-0.9230769230769236,-2.6568047337278102,1.7337278106508869,0.29954035389930517,0.6177361066857114
DET,4.603550295857987,2.994082840236686,1.6094674556213016,0.27807159133314346,0.6095212985645123
LAC,1.1952662721893483,-0.28994082840236707,1.4852071005917153,0.2566028287669816,0.6012573044654176
CIN,0.6568047337278105,-0.7869822485207105,1.443786982248521,0.2494465745782611,0.5984923189239768
GB,0.13609467455621227,-0.6982248520710057,0.8343195266272179,0.144147405801372,0.5573079644154113
NO,0.13609467455621255,-0.05325443786982257,0.1893491124260354,0.032714304862722775,0.5130487918166922
TB,-1.414201183431953,-1.2840236686390532,-0.13017751479290005,-0.02249108459312197,0.4910281118333673
DEN,1.023668639053254,2.1775147928994083,-1.1538461538461544,-0.19935279525721689,0.4209933916098661
IND,2.254437869822485,3.7751479289940826,-1.5207100591715983,-0.2627367609287422,0.3963767403833264
TEN,-3.2662721893491136,-1.2603550295857984,-2.0059171597633147,-0.34656716713946945,0.3644582578387031
SEA,-0.85207100591716,1.4556213017751476,-2.3076923076923075,-0.3987055905144336,0.3450550740476922
PIT,-4.585798816568047,-2.0591715976331364,-2.5266272189349106,-0.4365315055119567,0.33122557293290955
ATL,-2.994082840236687,0.5088757396449702,-3.502958579881657,-0.6052146399603711,0.27251819480387507
HOU,-1.005917159763314,2.502958579881657,-3.5088757396449712,-0.6062369619873312,0.27217870585942816
NYJ,-6.207100591715977,-2.6449704142011843,-3.562130177514793,-0.6154378602299719,0.26913279740845564
CHI,-1.100591715976332,2.7396449704142016,-3.840236686390533,-0.663486995497096,0.2535093527797222
LV,-5.508875739644972,-0.9171597633136097,-4.591715976331361,-0.793321892921027,0.21379515233354163
ARI,-3.7573964497041428,3.2840236686390534,-7.041420118343196,-1.2165632120825027,0.11188522337027645
NE,-8.899408284023668,-1.6153846153846156,-7.284023668639055,-1.2584784151878663,0.10410939429333116
NYG,-7.704142011834319,1.1775147928994074,-8.881656804733726,-1.5345053624670892,0.06245268751810406
CAR,-6.710059171597634,3.0355029585798823,-9.745562130177515,-1.6837643784032619,0.046113606989520425
WAS,-2.57396449704142,8.337278106508874,-10.911242603550296,-1.885161817714399,0.029703997041216127
