,Attack,Defense,Overall,Standardised,Quantile
HOU,5.884615384615385,-3.923076923076923,9.807692307692308,1.2422388145956453,0.8929257686807623
SEA,7.115384615384615,-1.5769230769230769,8.692307692307692,1.10096459646516,0.8645439670155006
CHI,3.730769230769231,-1.1538461538461537,4.884615384615385,0.6186836449162626,0.7319376068017349
DAL,5.5,1.5384615384615385,3.9615384615384617,0.5017670506013783,0.6920843034506114
NE,3.8846153846153846,0.07692307692307693,3.8076923076923075,0.48228095154889755,0.6851968114763194
SD,0.4230769230769231,-1.3461538461538463,1.7692307692307692,0.22409013910352812,0.5886564173792637
NOLA,-1.0,-0.8461538461538461,-0.15384615384615385,-0.019486099052480728,0.49222666314409275
OGDC,-0.11538461538461539,1.7692307692307692,-1.8846153846153846,-0.23870471339288873,0.40566728081979214
MIA,-2.9615384615384617,-0.6538461538461539,-2.3076923076923075,-0.29229148578721065,0.3850318840407859
UTAH,1.8076923076923077,4.615384615384615,-2.8076923076923075,-0.35562130770777295,0.36106209212231133
LA,-0.46153846153846156,5.076923076923077,-5.538461538461538,-0.7014995658893055,0.24149565272284196
CAR,-0.8846153846153846,19.346153846153847,-20.23076923076923,-2.5624220254012133,0.00519724627124446
