,Attack,Defense,Overall,Standardised,Quantile
SEA,4.253333333333333,-4.168888888888889,8.422222222222222,1.1114071818970437,0.8668034388191459
HOU,3.6044444444444452,-4.795555555555556,8.4,1.1084747091215899,0.8661715721562837
NE,2.6044444444444443,-2.951111111111111,5.555555555555556,0.7331181938634854,0.7682568278399458
NOLA,-1.1111111111111107,-4.195555555555555,3.0844444444444443,0.40702722123300705,0.6580060023396164
DAL,4.386666666666668,1.9599999999999997,2.426666666666667,0.32022602707957043,0.6256015027873192
CHI,0.6088888888888888,-1.6666666666666667,2.275555555555556,0.30028521220648363,0.6180201939943281
SD,-1.5555555555555551,-3.693333333333334,2.1377777777777784,0.28210388099866923,0.6110680712816448
UTAH,1.6133333333333337,2.72,-1.106666666666667,-0.14603714421760633,0.44194603295033863
OGDC,-2.2133333333333325,0.17777777777777787,-2.3911111111111105,-0.315534070638844,0.3761780933092196
MIA,-6.493333333333333,-2.6711111111111108,-3.822222222222222,-0.5043853173780779,0.3069953168770531
LA,-2.4888888888888885,2.9111111111111114,-5.4,-0.7125908844353078,0.23804947704299356
CAR,-3.2088888888888882,16.37333333333333,-19.582222222222224,-2.5840950097300133,0.0048817447229513354
