,Attack,Defense,Overall,Standardised,Quantile
HOU,5.387741046831956,-3.5606060606060606,8.948347107438018,1.1076696562328878,0.8659977456924168
NE,2.6136363636363638,-3.9173553719008267,6.5309917355371905,0.8109210023781692,0.7912944808305579
SEA,2.320707070707071,-4.084595959595959,6.40530303030303,0.7954917632532443,0.7868362498157804
CHI,2.6256313131313136,-0.8535353535353533,3.4791666666666665,0.43628639485859044,0.6686855241607843
DAL,3.8112947658402208,1.4435261707988978,2.367768595041323,0.299853876295043,0.6178556911669959
SD,-1.1852617079889805,-3.3112947658402203,2.12603305785124,0.2701790109095711,0.6064887303465011
NOLA,-0.6838842975206606,-2.322314049586776,1.6384297520661157,0.21032201748246548,0.5832918239383797
UTAH,-0.893250688705234,-1.7920110192837464,0.8987603305785125,0.11952200202948325,0.5475690950604574
MIA,-3.9924242424242418,-2.8663911845730023,-1.1260330578512396,-0.12903669948985358,0.4486643047855659
OGDC,-3.675619834710743,-0.6115702479338843,-3.0640495867768593,-0.36694288522979024,0.356830810772902
LA,-2.8767217630853987,4.381542699724519,-7.258264462809918,-0.881814481234131,0.18893856962530658
CAR,-3.9015151515151514,17.943526170798897,-21.84504132231405,-2.67245165748568,0.003764961157654255
