,Attack,Defense,Overall,Standardised,Quantile
SEA,4.423226643598617,-2.7469723183391,7.170198961937715,0.972918207857908,0.8347030226034495
HOU,2.457828719723184,-4.584342560553632,7.042171280276815,0.9559138434819343,0.8304421178192962
NE,2.0657439446366785,-3.3842993079584773,5.450043252595156,0.7444507851442368,0.7716980976493845
CHI,2.238754325259516,-1.5054065743944633,3.7441608996539797,0.5178791192697786,0.6977286942355252
DAL,4.333261245674741,0.8758650519031145,3.4573961937716264,0.47979164095467564,0.6843122213615906
SD,-0.23075259515570887,-3.2833044982698962,3.0525519031141872,0.426021083333354,0.6649537583951755
NOLA,-1.4948096885813147,-2.9621539792387535,1.4673442906574392,0.21547717982678966,0.5853023489739335
OGDC,-1.6089965397923873,0.013624567474048799,-1.6226211072664363,-0.1949254522744094,0.42272565416733654
UTAH,0.6339613970588236,2.7945772058823533,-2.1606158088235294,-0.2663807642736571,0.394972989045475
MIA,-6.313878676470588,-2.124770220588235,-4.189108455882353,-0.535800843252606,0.2960480996718986
LA,-2.8035386029411766,2.3648897058823533,-5.168428308823531,-0.6658720232037028,0.2527464520407748
CAR,-4.462316176470588,15.640854779411766,-20.103170955882355,-2.649472776864301,0.004030873342249425
