,Attack,Defense,Overall,Standardised,Quantile
UTAH,21.166666666666664,-2.833333333333334,24.0,1.7726057022871002,0.9618529669083563
SD,6.277777777777779,-6.555555555555556,12.833333333333334,0.9383717287330818,0.8259732952557399
CHI,4.944444444444444,-7.277777777777778,12.222222222222221,0.8927171331654489,0.8139956635873395
SEA,4.333333333333333,-2.833333333333334,7.166666666666667,0.5150291152877591,0.6967336626693433
OGDC,-0.833333333333333,-7.333333333333334,6.500000000000001,0.4652241019412505,0.6791145097574605
HOU,-0.05555555555555595,-0.8888888888888893,0.8333333333333334,0.04188148849592764,0.5167034132555381
NOLA,-4.5555555555555545,0.6666666666666666,-5.222222222222221,-0.41051404940152514,0.34071444975394244
MIA,-3.055555555555555,7.611111111111111,-10.666666666666666,-0.8172549917313451,0.20689136100884414
NE,-14.083333333333334,-0.08333333333333393,-14.0,-1.066280058463888,0.14314853062229865
LA,-3.083333333333334,11.583333333333334,-14.666666666666668,-1.1160850718103967,0.13219286074758108
CAR,-8.555555555555555,7.444444444444444,-16.0,-1.2156950985034136,0.11205054601353298
