,Attack,Defense,Overall,Standardised,Quantile
SD,5.12,-7.859999999999999,12.98,1.2272407160169747,0.8901339348385553
SEA,5.3375,-6.8625,12.2,1.1540391477146668,0.8757579402257983
HOU,7.5125,-4.2,11.7125,1.1082881675257246,0.8661313080258448
NE,8.175,-2.4749999999999996,10.649999999999999,1.0085744927549527,0.8434106273248008
NY,-1.06,-3.4,2.34,0.22869624584190523,0.5904474935720234
ATL,-0.3250000000000002,-0.1875,-0.13750000000000018,-0.003812581682411879,0.49847900365421394
NOLA,0.0,0.42000000000000026,-0.42000000000000026,-0.030324688150875898,0.48790405366361933
OGDC,3.375,3.8375000000000004,-0.46250000000000036,-0.034313235141706776,0.48631368548410103
UTAH,-3.8625,4.6125,-8.475,-0.7862716531189381,0.21585417790433004
DAL,-6.05,4.2,-10.25,-0.9528521450889332,0.17033249479622775
CHI,-5.225,8.3625,-13.587499999999999,-1.266070394074769,0.10274394048215713
TOR,-12.5,5.2125,-17.7125,-1.6531940725965886,0.04914568622011283
