,Attack,Defense,Overall,Standardised,Quantile
SD,9.0,-5.132716049382716,14.132716049382715,1.518259639320492,0.9355255209725701
NE,4.402777777777778,-5.677469135802469,10.080246913580247,1.0874747755585292,0.8615864797933945
HOU,5.54320987654321,-1.4166666666666667,6.959876543209877,0.755773711382334,0.7751075595520034
SEA,4.208333333333333,-1.583333333333334,5.791666666666666,0.631590869848516,0.7361728729437084
NOLA,-1.6419753086419755,-2.20679012345679,0.5648148148148147,0.07596698044951845,0.5302773159774495
ATL,-2.5385802469135803,-2.7515432098765427,0.2129629629629629,0.03856448656614927,0.5153811915837513
UTAH,1.4814814814814818,1.2746913580246915,0.2067901234567905,0.03790830246293231,0.5151196032997463
OGDC,3.0694444444444446,3.2484567901234573,-0.1790123456790125,-0.00310320398813046,0.4987620027113846
NY,-1.5015432098765429,-0.13425925925925913,-1.367283950617284,-0.12941864385740362,0.4485131980373962
DAL,-8.320987654320987,-0.9228395061728397,-7.398148148148149,-0.770510512700416,0.22049856071632395
CHI,-3.4583333333333335,6.513888888888889,-9.972222222222221,-1.0441392837419063,0.14821047653833586
TOR,-10.827160493827162,10.003086419753087,-20.830246913580247,-2.1983671213006155,0.013961477363633564
