,Attack,Defense,Overall,Standardised,Quantile
SEA,8.111111111111112,-7.777777777777779,15.888888888888891,1.576258886374595,0.9425169237442597
SD,9.166666666666666,-6.111111111111111,15.277777777777777,1.5184466682580495,0.9355490827705326
NY,3.722222222222222,-8.277777777777777,12.0,1.2083629529056703,0.8865461583090918
HOU,4.0,-2.3333333333333326,6.333333333333333,0.672286021279523,0.7492991864317914
NE,-2.666666666666668,-1.166666666666666,-1.5000000000000018,-0.06876150185073965,0.47258973129806736
OGDC,5.0,7.25,-2.25,-0.1397128604483178,0.4444434324523367
ATL,-2.5555555555555567,1.3888888888888893,-3.944444444444446,-0.3000103743169208,0.3820846211791372
UTAH,-5.888888888888888,1.5000000000000007,-7.388888888888888,-0.6258610582465396,0.26570303939478207
DAL,-2.4444444444444446,5.777777777777779,-8.222222222222223,-0.704695901132738,0.2404997513432725
TOR,-8.5,2.666666666666666,-11.166666666666666,-0.9832456793306378,0.1627432689181697
NOLA,-4.611111111111111,6.777777777777778,-11.388888888888888,-1.0042683041002904,0.1576246534512853
CHI,-8.083333333333334,4.833333333333334,-12.916666666666668,-1.148798849391654,0.1253194669731328
